processes,size,time
16,1000,729.411
16,1000,678.911
16,1000,674.33
16,1000,761.194
16,1000,783.259
16,1000,709.795
16,1000,723.139
16,1000,753.632
32,100,3.62094
32,100,1.74949
32,100,3.83252
32,100,2.35573
32,100,2.29322
32,100,3.81851
32,100,5.47865
32,100,2.46956
32,100,2.29129
32,100,2.52354
32,200,10.8707
32,200,13.0252
32,200,9.20736
32,200,8.73229
32,200,6.77962
32,200,9.67084
32,200,8.85481
32,200,8.485
32,200,10.2218
32,200,10.8795
32,300,27.2056
32,300,26.7071
32,300,29.7648
32,300,37.0023
32,300,26.8623
32,300,30.2393
32,300,32.5459
32,300,29.7467
32,300,24.3712
32,300,32.2071
32,400,59.6685
32,400,46.0723
32,400,54.0929
32,400,61.2876
32,400,58.4236
32,400,54.6641
32,400,59.2652
32,400,49.914
32,400,79.186
32,400,47.3313
32,500,94.3674
32,500,96.9344
32,500,149.134
32,500,123.088
32,500,117.213
32,500,114.934
32,500,93.4428
32,500,103.077
32,500,117.602
32,500,122.043
32,600,228.483
32,600,205.326
32,600,189.613
32,600,188.164
32,600,180.633
32,600,224.171
32,600,158.668
32,600,227.548
32,600,158.241
32,600,196.175
32,700,329.54
32,700,257.962
32,700,357.985
32,700,241.852
32,700,378.516
32,700,402.143
32,700,316.387
32,700,319.917
32,700,362.819
32,700,349.465
32,800,539.238
32,800,376.444
32,800,424.911
32,800,399.699
32,800,436.99
32,800,462.456
32,800,407.349
32,800,387.649
32,800,479.938
32,800,417.978
32,900,458.186
32,900,427.593
32,900,539.014
32,900,549.45
32,900,589.312
32,900,797.201
32,900,595.721
32,900,531.077
32,900,712.645
32,900,757.319
32,1000,852.893
32,1000,733.831
32,1000,723.559
32,1000,744.275
32,1000,794.064
32,1000,1250.83
32,1000,678.417
32,1000,827.25
32,1000,1093.67
32,1000,674.998
6,100,0.987628
6,100,1.1248
6,100,1.07205
6,100,1.03142
6,100,1.00881
6,100,1.01679
6,100,0.641062
6,100,1.03633
6,100,1.03966
6,100,1.00289
6,200,3.98387
6,200,6.85904
6,200,6.97182
6,200,6.96339
6,200,6.8172
6,200,6.92654
6,200,6.98624
6,200,6.80194
6,200,6.81501
6,200,6.96288
6,300,12.4133
6,300,21.7335
6,300,22.2533
6,300,21.5667
